rack_id,inlet_temp,outlet_temp,airflow,fan_speed,load_kw
R02,23.153113926111534,38.29238920501731,519.3521371524291,0.518341601445299,9.72723844320381
R46,19.66046313234982,28.9618669025107,769.645216465795,0.5152360763667971,9.746546088077286
R25,18.87898817123466,29.405678003816416,739.6202859172155,0.5911419392379791,9.636646854844372
R13,20.252051761029808,25.80418031731278,1201.6806304368802,0.8395511595722448,8.342332081986438
R47,17.984863957274452,26.312838571778077,988.5653211996453,0.7788711329752187,9.631402278554216
R37,19.202864852361717,24.332969216027433,1034.148437585674,0.8229586206658006,6.267740667587716
R22,23.59496840895663,28.617867591190663,812.5565031648448,0.6826784098370289,5.027995179412754
R15,23.056633219260753,37.21960160312905,589.1451225319171,0.6289514135224699,10.353648638543518
R15,20.180614099703096,26.257315517366102,1085.9547317421154,0.738309742063206,7.815330588404195
R20,23.27718491755475,28.218032748382196,718.2314135907803,0.5574184123696018,5.181687591735722
R11,20.50406002034702,30.25499577641209,841.9797072019443,0.6603210960797572,11.388129080312407
R05,20.796062642207232,23.889824965963747,1052.5726258590548,0.9949801161949726,3.5703747342549095
R37,24.57681268035698,28.485974379418415,658.0315594164805,0.5583480320708407,3.024398094728967
R31,22.742291746742616,28.759497686916234,1438.886559796513,0.9153097038938646,11.365762298230432
R09,23.15860687374444,27.05421592155464,1062.8056450007866,0.6896142924819002,4.845016290479135
R37,23.086966305927554,30.711938977426076,541.9219259350725,0.5818279714328523,4.814645880429701
R26,20.99842723516481,32.639014323091416,836.2095273280642,0.6580982911482474,11.170795174162643
R40,22.036836758379103,29.59163314344546,761.3996440230301,0.7313398928348032,6.392499864824169
R25,17.421877486134004,23.953844504482408,852.6209113457819,0.695741055100751,6.198262066365563
R03,23.01875623267221,35.01703157991186,608.3282745681486,0.6674528073285431,8.64937247764276
R30,19.81721912541306,30.13266345093853,823.9529912509382,0.8942986056122654,11.045033247458619
R33,21.30494653245409,24.106181696500432,1106.7462843024668,0.7849448424356582,3.3017919126220145
R38,22.110311752837223,31.15663870462862,803.5773293466934,0.6894107827784579,7.8283321633613525
R08,23.739211840211322,28.525759798498576,846.8325490560707,0.6146256976163207,4.349256846138964
R36,18.442559502191443,28.551612457378788,673.8163912972252,0.6258995294534764,7.884519990128366
R47,23.735698073326365,26.889324301860455,1235.018620307993,0.8074751315763272,5.591366548281535
R43,22.43372207396588,31.232548056280372,1062.1938021654778,0.7825665917946045,11.38906454235251
R42,21.341452585888366,34.639481635869984,587.6654284649223,0.687217684860211,9.941220016677642
R26,22.111449824577388,32.42578788667884,864.119672748794,0.5623313406016335,10.550082778013408
R40,23.232431633936123,29.959258097233604,962.3413936777831,0.6896528491927745,8.471049544148329
R26,21.540240857107225,27.438293490532207,859.8153606768706,0.6990843467954717,6.001492545220298
R18,22.94337621039568,26.991768404158464,1217.8874133583292,0.9592273624696506,7.327532802801662
R06,20.18619301171649,22.656549305327086,934.0289407054921,0.6557365855663787,3.3049124422193548
R50,21.46222261889034,28.676072643194793,924.0845470158798,0.5890179834348757,8.971836348150395
R28,20.258270704707343,29.60691904667031,615.7292421340511,0.592231435709428,7.815627470402927
R19,24.17221105353931,29.125708899060758,954.3365858565206,0.7341159142206897,6.144482991443997
R19,16.698060383213978,20.02744513499153,1032.1417844518537,0.8877638083475052,3.5913777548551713
R50,20.86456193044862,28.429724427389292,778.8621129749088,0.8826781405331203,7.473107539391241
R03,21.276218057533992,27.329951888356558,835.6414648885659,0.6353723365717769,6.359783846517777
R28,18.754952739604494,26.958396050678473,1051.4793068156555,0.9334968800057617,10.558099735109135
R23,20.950959467440452,37.26681909345453,450.3484623498793,0.509855268877182,9.047034692388555
R33,22.02600101299025,27.213850545155434,1242.6438555179432,0.8604065481552533,8.010494263050294
R46,20.68553336376501,29.203283111658546,932.2484315271432,0.6985917648092275,10.471978781102925
R48,22.660638136485233,25.76380870659764,1134.0600782511,0.8166203874554803,3.782325134553144
R18,20.591312618914483,28.93628693819491,975.470922748892,0.9087217808692205,11.034045399692774
R23,20.745378916645393,24.057858671418632,985.0328248892325,0.9153272532826249,3.3080529973847623
R44,22.332830297525778,24.676534373945643,1405.687128588559,0.9872736325994349,4.975594725728628
R46,25.40285848705234,33.696166691804656,702.0668429505113,0.5910535694107917,7.239589074244329
R02,19.42310524048535,31.616150589285866,573.27278995989,0.6289438427166012,8.701303978435325
R23,21.983526865875845,29.226134654658072,1115.174684446694,0.911291937955837,9.148654708009332
R34,22.51205946862775,28.2902789763883,1208.669168024715,0.8257101941759322,7.9876020226421405
R12,21.353469421407887,29.32451896729829,940.3730591532124,0.7471369250691358,8.697882570217029
R46,22.373533528954155,25.37287873254574,810.8158804708236,0.5831416843780397,3.422693700975495
R26,22.460974429207006,25.41494836269588,1056.0951176100093,0.9185394953515147,3.614247348186824
R40,22.190641613895437,28.87523713416395,982.2649971042326,0.7380252010995498,8.097641762672074
R33,22.47199951335466,28.65679387696537,715.7274715449855,0.7699213894540967,5.429201001529754
R45,19.463956976713863,22.469859346589416,957.2709643887517,0.8116662754524954,4.392049267949126
R01,23.41550387091095,29.292552322593345,969.0263667834382,0.844201198213868,7.459421845855786
R37,21.384428766640376,24.109577645716442,791.2149295080686,0.9838496941035433,3.021054515632004
R49,22.35540200186651,24.688641840267575,1128.021788905251,0.9751186769104012,4.231367678270653
R24,23.675394876800976,31.17564248916954,1153.1882871307325,0.8194746926671309,9.825531725511134
R08,23.63696946927708,29.473328201574937,727.5599313931284,0.7447124818215702,5.247012079732674
R14,21.607994737515337,25.08333694287539,825.7668590620237,0.8655118357291408,4.08470320907818
R29,23.876567611951995,27.85069175938076,1373.8518607715944,0.9310213254946567,7.267927949917174
R17,24.03777399044496,32.32456581562057,851.9407495789367,0.682348624728653,8.851506153989053
R43,22.825140793288245,28.45502354162855,734.9964865789948,0.8623833857643808,6.058874673912595
R29,24.02027399845089,30.701449175545466,1056.7331665680586,0.8689278834532626,8.954896575724874
R02,22.16456797855085,26.06884547926061,763.94991007231,0.9350494369504649,3.2196070340088423
R32,21.951445440216116,42.769049974102096,432.07176060074397,0.5350148528737355,11.393309184827276
R16,18.636359349733542,23.94967624574399,1403.3608197892777,0.9920417345996475,10.863094027677048
R05,23.572349840378404,36.374728059920656,588.8883678368196,0.5016731810214896,9.590446264661807
R18,21.930630225226437,31.668508741806516,424.2877981176229,0.5210465948181809,5.102469759449189
R49,20.70289628788126,27.03570211793969,879.9469152083781,0.5622187786484282,6.524671264863205
R06,21.805800865193355,29.684485499180955,1206.4891187923547,0.9420994890657515,11.840974635720734
R08,18.860079324685316,27.557490857148203,1060.8790464534563,0.8248233244961842,11.48458596721613
R34,22.937126986743046,29.555235449825307,811.6658367240803,0.5183659687133069,6.456815503421247
R47,18.601985590312665,22.77047308878202,970.0311675563133,0.759130183338196,4.946916207328981
R35,20.895553911438057,31.251865929232647,782.8124992961046,0.8480103090268961,9.824146281336823
R47,17.50866560201233,18.949752311196615,1409.9176751332823,0.94746072061392,3.313786442104424
R28,21.861954970007545,29.30552895471916,773.755081029914,0.5221883317666184,7.290091454973315
R25,19.241361543970946,29.271549428688203,612.3879978250136,0.5434933799557051,7.957716335482254
R05,22.08654338948858,24.88902796851025,1202.8612314264674,0.7663012597003811,3.4390522350585577
R03,23.16785637065193,27.65477141685919,1050.9294104651854,0.8390080762795318,6.1302828711197375
R19,21.070986148995026,35.601788375698455,576.48783176736,0.6226427661276672,10.813447236463922
R45,20.70161735019264,27.764667525937163,1087.7979880697853,0.8400703858801502,9.277243155023552
R43,22.459255860327307,30.845627367795768,1101.4891594437383,0.7327350043849918,11.651837593664167
R18,22.382198136039808,29.90877743398342,1104.753262876692,0.9160670889788709,10.36170321707156
R17,21.557605336548402,27.47256006349589,555.674119757709,0.6883476809933994,4.0425947110223195
R19,24.41796388821293,30.208055140310197,1210.1975879025258,0.7706332893380552,9.849251122518252
R30,22.980839143405532,31.99806096563142,839.8473646500904,0.8944034909353722,9.783289506454672
R17,20.882156305456824,28.624552945672114,872.6250928461507,0.6729415284764784,8.23953414158646
R12,25.131048058468682,29.86023736941706,541.1572712148813,0.5110617757644986,3.2212822481292136
R23,19.10397219916751,23.51891826849743,1017.4364077141216,0.636813333140833,7.013124357390735
R39,22.927447714780865,29.748707520291365,948.291534131301,0.9129603828999483,7.743216865906759
R20,21.55517444308887,28.140116856905237,993.5822466035996,0.6366297634991047,8.890600928530217
R21,21.312623304124433,28.21836890239595,1459.5287701173572,0.9286800460462493,11.185720598530365
R01,22.707525557983736,26.474239054835664,1204.224370494032,0.8622113363070585,5.8866846639431465
R24,22.68545069275541,27.513519789464873,1098.6364173143547,0.9321791249198186,6.316737093513851
R15,20.70005357627306,30.263216102221275,623.0757677451016,0.7651771968641281,7.083242711447544
R24,19.938564994396955,27.686534796823594,1161.749030601948,0.808325157260369,11.287630630341182
R17,20.852221035329734,29.328837431126452,777.672830546472,0.6237699778016876,8.46575803436404
R22,21.10763313357044,27.385497820557354,912.4362571163512,0.6344967022175488,8.23774261722959
R08,24.43031001774351,30.925803398971276,938.0611934357095,0.8402283131796626,7.181387369722291
R38,21.353287575427583,28.784363179512106,1206.4214863362624,0.862142654063206,11.17036787686176
R22,24.046282409374452,28.1863084637557,956.1050381117943,0.6730082838224198,4.893146219269817
R30,22.390820569993267,26.238407468123437,602.6765631545542,0.5392892485775104,3.298827979122299
R46,22.703782135812872,32.51335144132589,758.5816094533336,0.9107203640049333,9.23874546740413
R03,18.932502548580327,27.94759922654837,1031.2492876123138,0.797388318688468,11.065991724165345
R12,24.09910543063867,30.850661459025538,1235.3274249783756,0.8570434660662138,10.83872211371477
R07,21.798354019629585,29.760700063991813,992.3529340591916,0.7765007262959792,8.947381064693257
R41,25.464430504971297,29.609684694141563,992.5391744910582,0.7193036082447692,4.475995328905475
R25,19.936847506259685,28.676798293519095,963.6010228117862,0.6096069936790222,10.846052099329814
R32,22.0760069563364,27.733484726000786,1069.5935130527355,0.7776817754688157,7.483761448078251
R10,22.964543781405883,30.41307953185899,692.4974566583103,0.6102805624611616,6.629352250114486
R49,18.27133694338181,25.006341554645,1203.9795204386598,0.863584534883154,10.814452548675424
R44,27.187143007717722,35.9270069221979,928.971157522424,0.7524224409465089,9.909514992601022
R34,18.734095438916032,22.592836484882138,1424.327616281528,0.9367116190408302,7.380020472822325
R12,23.498604834795007,27.936745693989725,1076.4917902219504,0.7329064035101243,6.454624366810167
R36,21.94889185801711,37.85305085487768,583.9635827631264,0.589841554435121,11.181292685990769
R47,22.536433616555392,28.5287225060967,1050.3875280125155,0.7897074496717504,8.336265598486037
R25,24.2154409005634,35.11138669103664,833.7583147364609,0.6290667163505638,11.724710901017588
R36,17.80968495464003,30.99038182447742,718.7828944941963,0.7268947706918196,11.728389405706903
R30,19.406996465038343,22.397600009249892,920.6133335577928,0.7247169176068688,4.311809114202765
R43,22.763870904463108,30.826968220589666,981.3990110573792,0.8319022638109026,9.627618135590765
R28,21.356753727908075,30.11515869114218,959.7557076452098,0.7790701247969314,10.77794559906752
R26,21.620011225635242,25.960851284473982,651.810770701028,0.5610549570050134,3.354091866016587
R49,25.943337500923633,32.841267039370685,943.6264799689233,0.8441039329332978,8.262036303983297
R34,22.296063516319375,25.24898157493361,1247.0863528442167,0.9865488740351732,5.9081759136325065
R23,24.216365633475032,39.0341129710515,469.5242776257046,0.5698256273781565,9.001778317914939
R42,20.558419162127123,34.69449819100808,552.5261838030773,0.5811909473311605,9.596090265072077
R38,21.93822472885684,33.794051178645404,796.9897133104843,0.588574894723693,10.813280289397548
R17,22.396578754743732,28.621642888003638,1319.038733459459,0.9323044179775184,10.477894722075348
R04,25.26686306460219,33.70720193844755,806.6663387341777,0.6078375761988586,9.088620471995219
R26,23.604941764639378,30.002742863274992,744.2411731073344,0.5796437226214026,6.137163005177735
R25,23.128805975786534,31.06646396271945,1117.2108147463632,0.8911927420291368,10.836781053035333
R38,23.442932547570148,27.703441952958304,1205.9007739596846,0.8337966927817924,5.943298454069148
R19,19.318942793234967,32.03086732229073,713.626830132225,0.6878361259408632,10.82010562986514
R01,20.017215301087386,24.261783255461875,946.8660053997642,0.6980863458046277,6.298153813842581
R49,19.623026556147135,30.574857608640603,586.2419341053746,0.7222097263756008,7.911181996459261
R14,22.118284244544846,31.174759277640867,807.7233084052115,0.7317470219002862,8.57541311408653
R06,22.179216319855218,32.75346162798262,804.5274819763425,0.9068831441597932,11.22812864356323
R15,23.189508683330573,29.115208460493374,1135.1059137677971,0.8039525463967223,7.802422920541906
R43,23.51785717957353,28.91083796389899,481.9286020363541,0.597888992841773,3.1640932440872547
R25,19.204963534312252,29.9217070886941,660.864757340885,0.6900372544686026,8.892237732882133
R14,23.941801463868618,32.76467866971706,645.9192622739175,0.6283882838602539,7.372845832676931
R35,22.632400152409122,31.39218546157628,748.6324773604567,0.5448131695774711,8.22838847936518
R26,22.21075101229192,25.670318720504216,794.2605038807509,0.5905746747673402,4.096974840032528
R07,21.71230845817607,27.43362681897377,850.2389194405642,0.8967036290739187,5.65750460298279
R07,22.49499559367442,33.485180353702624,838.6645697282054,0.6867548415191937,10.341737791538527
R28,24.29883945652743,29.323811609678128,781.0324778908388,0.6060224199541133,5.052717947540392
R08,24.139700997402077,33.84344996843214,781.8334140811126,0.7783185289683586,9.92950230226511
R36,20.329305893480484,28.86128623599064,730.7439209021002,0.8337749496457352,6.813644282838865
R50,26.936104364459652,29.7811769787345,923.5904022410327,0.6176177924009925,4.376854207457064
R22,18.926104079947358,21.49498355893459,1055.5210423160477,0.820985750221633,3.2127472744170276
R14,23.33396080687632,36.937385742267146,483.40655003990275,0.529227307054277,8.688139374183766
R18,23.13796615837055,29.364861404793132,981.2289870040413,0.7140998074628073,6.638868912938629
R39,18.73699835723167,29.09310011183264,832.4478499484577,0.6324477236183668,9.953604547044442
R33,20.481919105582705,27.454728971738447,579.6261425158206,0.6774981529159687,5.039907620042892
R05,25.379273995389394,29.296160312511873,833.9582532592939,0.820084111914083,3.629384451384907
R44,25.345144773675408,30.87408074988087,890.1717220419573,0.6665009565290989,5.91900377803838
R30,22.22098107739894,29.386056404921412,688.3078618061487,0.7902375033583373,6.002125945249803
R47,25.166930050768187,30.72319480858602,673.7224209108324,0.7679138422365406,4.808403197931508
R17,20.173602188436778,23.93907237682894,1168.8395472101852,0.990618187172152,5.707677975179296
R40,23.546214413390476,25.038837672669917,1228.9506427321069,0.8685901125036215,3.18023720333242
R20,22.267081809564566,31.200875245940225,764.6831599734512,0.5445622160580084,8.612271192024838
R38,20.635931233601372,27.511740407816127,475.27311119295064,0.5315545165395751,4.433736185570822
R41,20.303802601321536,22.02105114306662,1203.8597622364127,0.9684789115155314,3.788784720874547
R23,22.730601986043578,33.98265118015142,870.5501957618399,0.9366683308619239,11.481483171920098
R37,26.38381470948883,32.940840345885086,838.9516448525255,0.7505764995910049,6.51938486752357
R30,20.6638190927139,27.62288420609914,1349.4284102098786,0.9340283450537252,10.901768884005627
R09,23.424542979011758,33.48757492901621,472.082336923011,0.5114469124880601,5.902751800617737
R02,26.929755271715365,29.12185597096765,1432.080693851904,0.9310072411363113,4.192722054676636
R46,21.2565741934142,25.11289500294409,840.6334471737293,0.7512830382317213,4.573547645343713
R08,22.48373340302708,29.868270758709325,742.5419650282896,0.7530537774233754,7.304106207432651
R31,19.580610514317783,29.374411200429,636.6468946813586,0.7197558443164551,7.555276765562197
R02,21.573114258139583,36.797583433499604,489.0804593161252,0.576012426564324,8.851809831583381
R02,20.803012766567328,25.114774020761725,1136.4038681854709,0.8771267721719316,7.361414283169783
R09,22.60489942872025,28.14837348176397,584.5892489623382,0.5606924697112144,4.280244318184765
R33,18.931402747231083,23.57586251361355,1448.7794920422016,0.9983484269264884,7.584799153348108
R36,21.74298503828839,31.841929301044,644.9949121046482,0.7130416919451857,7.743373175204865
R35,23.757287019452086,29.02144879361322,1033.7502847980882,0.7070648762644636,6.309834157895606
R02,25.498483244087055,29.206252917752096,1015.8953673013112,0.7092903108119677,4.204233626515398
R39,19.6111204839886,26.928158839124624,971.0804916914321,0.6617501974557369,8.570533737069493
R37,18.079683983412338,33.20482145127837,660.4501963575173,0.7439270219631813,11.636189798889301
R26,24.183102848627993,28.024770115385433,927.4656464735159,0.9323301960702088,4.144797864187046
R29,20.661854522680166,26.21055387382076,1042.0546505816862,0.7297233842029933,6.550286507130318
R01,21.824723484367045,36.83057919087007,550.8531906800188,0.5382084297190257,10.279951154726952
R40,22.553087333785335,28.219009811361918,1086.6786767931678,0.8186007384041403,7.153297181622607
R15,20.791321856873378,28.81316823997052,1092.2930669288478,0.7253098283648789,11.004518245159598
R08,19.305747420940605,22.910200559479428,736.0173679400697,0.8581616940313411,3.763128144412229
R11,19.84667813095134,25.732241579861864,1385.91403353667,0.9711576948365964,11.736749619036031
R05,23.214262201567237,31.882987748087967,892.8053338311543,0.882186331110868,8.942724477312044
R02,21.577327828898014,35.71826667952093,507.40182364918536,0.5052138496987015,9.006153582417856
R25,20.712963539239713,28.756070943914015,820.4277160503658,0.5209756117158182,7.772719199242425
R40,26.72726688735077,29.759380558765958,1141.4365526464442,0.74300775148877,4.025609712428855
R34,20.810447490888677,23.388707386011742,1032.1166738751745,0.6691337529972492,4.1528617172958
R14,21.032377736917805,25.30474980649555,1253.6255721948594,0.8064697912472627,6.95464490725007
R32,19.575085442301546,27.541599054754137,807.0994972459544,0.5063574449934467,7.464430548118979
R39,21.502617747632907,31.144253371281913,961.1834080490112,0.9594632668197772,10.618629048212503
R08,21.706002435605853,32.108820555738255,735.6583516017644,0.778906612755535,9.733727153810978
R22,21.811256499929236,33.50689255855138,808.4129388065395,0.9686940332485594,11.862027655720574
R15,21.15160195594378,23.298269437608294,1169.9550291991397,0.9825648710634982,3.8268379893904023
R22,23.131019291263087,28.82065347348173,959.5270848669749,0.7951738452293864,7.880134849426635
R29,19.613690707802533,22.093912973737567,1184.228664165838,0.788586391643775,3.8438122858100097
R16,20.288977284043494,26.268418147046987,1310.7782064411563,0.870856030756465,10.305769951791389
R42,22.866241069354388,31.26858447578976,913.637786255107,0.6554644650037771,8.918042815002208
R02,19.10028686903819,23.018655110604527,1108.9665948552274,0.8918958922426986,6.198461118171655
R31,20.36562906678201,22.388397722371806,1498.568942228788,0.9383253809141003,5.750437939411934
R20,21.212037273395158,35.48096434146771,553.9873537672041,0.6086045488456053,10.02359798532547
R45,20.871504802685223,24.226346707126027,940.8338004025003,0.7941011334741952,3.8369157584081894
R16,27.024815153156638,32.46534158214832,717.1462396465016,0.8514717204893384,5.028948799173245
R19,24.231804106730724,27.87762556329562,1093.7562596855369,0.912524705090031,5.428386481153929
R38,20.190970622021133,23.563053836546864,1109.895962592821,0.9125653338330576,4.888577953707685
R49,25.02689948648426,35.73723153372123,531.5034784774004,0.5443002148398086,6.9061742955648775
