rack_id,inlet_temp,outlet_temp,airflow,fan_speed,load_kw,delta_temp,cooling_efficiency,airflow_per_kw,fan_speed_per_kw,thermal_risk_flag
R30,23.448166503051755,38.05687842684964,594.4126383751312,0.662172510502637,10.949522330269817,14.608711923797888,1.3341871438000803,54.28662734737615,0.060475013478174244,0
R01,16.68964790487306,20.756344482608267,1037.801212914212,0.7135538943131281,5.051416462877475,4.0666965777352075,0.8050606414301992,205.44756516136505,0.14125817967237278,0
R37,21.033754642497414,32.439938902893545,631.7233130939405,0.6347061668992607,9.231924296012432,11.406184260396131,1.2355153589509862,68.4281296984641,0.06875123176361086,0
R24,18.16245756940192,25.087045440097267,1075.51216697576,0.681814801189647,9.3271706300566,6.924587870695348,0.7424103348534247,115.30958418514892,0.07309985291708013,0
R49,21.11646795354797,30.64304321073432,1001.5753194325542,0.6333905071376424,11.979664365440478,9.526575257186348,0.7952288951157162,83.60629220313949,0.05287214130680309,0
R32,22.67964192837329,38.42375981155065,567.6672209057272,0.6197809453334862,11.174392973699884,15.744117883177363,1.4089461432252124,50.8007210988366,0.055464394960174225,0
R32,23.455666228331733,34.40564982422511,592.158229904158,0.5404266631663577,8.334270514914543,10.949983595893375,1.3138502735539839,71.05099706620572,0.06484390711811434,0
R05,20.01892734973862,26.66417659011439,1003.493430188218,0.8167648553804474,8.690752475342215,6.645249240375769,0.7646345076827308,115.46680601425177,0.09398091335563963,0
R29,23.775023228832534,37.33524187011548,647.1957934049661,0.6629794526009424,10.72522924332348,13.560218641282948,1.26432902585502,60.34330630348526,0.06181494470280448,0
R20,23.24109643192347,32.030243549770674,794.3122052660683,0.5871832145024958,8.806555113685048,8.789147117847204,0.9980232911038286,90.19556398752762,0.06667569860433117,0
R01,25.74463823464144,34.599840080803645,839.2002262482584,0.8676080596203861,9.081211053353528,8.855201846162206,0.9751124375522734,92.41060705646268,0.0955388058402182,0
R07,18.785033530877545,25.20388715273488,1130.4581762437963,0.908611100100608,8.939856414307611,6.418853621857334,0.7180041070440919,126.45149137234212,0.10163598362121788,0
R48,20.797205508856543,28.34252130032598,1173.479955645901,0.7791467268035488,11.688774161599143,7.545315791469438,0.6455181430622458,100.39375724283452,0.06665769361540591,0
R19,23.23528169102229,29.16983483909602,1432.0044067562303,0.9485551299762884,9.533601109832157,5.934553148073729,0.6224880902509471,150.20603340319965,0.09949599516997079,0
R11,18.300394125671534,26.550358464466864,1191.8850309492102,0.8926703255569718,11.420714947988529,8.24996433879533,0.7223684661045107,104.36168281733805,0.07816238559690111,0
R25,25.731549022289517,41.34798412133978,466.6734314796456,0.5025307919231093,8.971515921972502,15.61643509905026,1.740668492913602,52.01723271054971,0.05601403333547465,0
R16,19.33985186897043,39.290976046032405,478.8722116816646,0.5879626263386727,11.950117163497389,19.951124177061974,1.6695337714348373,40.07259553441192,0.04920141102337077,0
R08,21.50922376799426,29.32039376006232,1039.859423997769,0.8288064461501716,10.6430106944476,7.811169992068059,0.7339248466736112,97.70350268841297,0.07787330765180527,0
R22,22.55338159866004,26.747744073224958,1099.438605827654,0.9865052773762228,5.195906790411752,4.194362474564919,0.8072435945742851,211.59706095122783,0.18986200429858882,0
R34,21.25376162069928,25.986046675331504,1098.2210326101858,0.8225516810152824,6.150705669252082,4.732285054632225,0.7693889626826617,178.55203803691816,0.1337328959061219,0
R48,21.75173522223668,28.68020313379173,674.1934180073334,0.5121579832157269,5.526951261967702,6.92846791155505,1.2535786156160857,121.98287736796641,0.09266555085079377,0
R31,24.091142336692634,33.652793143189186,959.4504146496762,0.92650472773368,11.672579793803276,9.561650806496552,0.819154889099377,82.19694631336151,0.07937446083902905,0
R03,23.26014987720201,27.14435394204586,1205.6832786913062,0.7784006312291751,4.525434720174832,3.88420406484385,0.8583051806111989,266.42374782609323,0.17200571422652253,0
R24,20.28951896224038,24.07484901253962,908.1975040867792,0.8355717584120252,4.880268458538241,3.7853300502992404,0.7756397178677008,186.09580841763906,0.1712143021456445,0
R26,19.244661264085817,25.467643148583477,1155.6569157280137,0.848507870497634,9.66691755978784,6.22298188449766,0.6437400387465635,119.54761262631237,0.08777439812119968,0
R26,23.03009537261209,30.71825507287277,1428.8633897852358,0.9335361592900518,10.291020552112627,7.688159700260677,0.7470745647944884,138.84564534193908,0.09071366193107133,0
R45,22.13670250220766,28.28075327074217,598.3491811068441,0.5354704584999639,4.7484655816083805,6.1440507685345125,1.2939023486516301,126.00895401334544,0.11276705059713027,0
R32,18.423006990039006,29.4093476902472,607.3099773504559,0.517971136898371,8.204521268965566,10.986340700208192,1.3390593235177706,74.02137887650649,0.06313240223505172,0
R22,18.016924426937173,25.988781574113347,541.5509939306331,0.5194173672147115,5.252262244642776,7.971857147176173,1.5177949568887845,103.10814058894461,0.09889402756774168,0
R08,26.778071914784924,37.76487301601461,789.257746330039,0.6079105137484215,9.929941977887498,10.986801101229688,1.1064315507276534,79.48261410666834,0.06121994620936836,0
R40,24.096039487989906,30.14682078036049,1198.394078512273,0.9879260397312672,9.534822003503956,6.0507812923705835,0.6345982431708719,125.68604616550519,0.1036124260492974,0
R19,20.45636184448649,33.85848603269944,442.3184209401746,0.5392281906711329,6.950742786350725,13.402124188212948,1.9281571193413882,63.63613710591647,0.07757849876563166,0
R01,22.542123497484525,33.95994498370855,542.4681110250818,0.6198936795787016,6.98117006757994,11.417821486224028,1.6355168797917676,77.70446870278455,0.088795097895902,0
R05,24.533822298373245,33.78376738940876,708.5115962355726,0.709800031213895,8.505486716109171,9.249945091035514,1.0875268400003915,83.30053527609067,0.08345201808022958,0
R29,22.887638856292455,30.705848592513625,435.4420307415109,0.5230013210108764,4.044653764562247,7.818209736221171,1.9329737948700132,107.6586664986487,0.1293068211655642,0
R12,21.037503732352988,21.97064835793173,1274.4984236781706,0.8816822115019555,3.154449916485752,0.9331446255787412,0.29581849459772713,404.0319096579727,0.27950426693862457,0
R37,21.743175706920585,26.496246036095137,1056.8264944316156,0.8079250490261083,6.586542609576361,4.753070329174552,0.7216335809114677,160.45238861661136,0.12266299588671045,0
R19,21.595084948336897,26.51502715031144,1231.7391506977349,0.9282449205941612,7.528226327220789,4.919942201974543,0.6535327164892567,163.61611582318866,0.12330194128699147,0
R32,20.76973264445734,32.30727219019007,874.8103492968959,0.7877370889379395,11.462072172824618,11.53753954573273,1.0065840950720095,76.3221811995723,0.06872553907011529,0
R43,21.02713446789528,29.5720277029638,1087.364565498526,0.6930513189003871,11.473183278988726,8.544893235068521,0.7447709173021847,94.77444394092943,0.06040619260128077,0
R08,21.943157084801868,26.82353023515651,901.7650403887308,0.8408068344863948,6.468569588690086,4.880373150354643,0.754474862400443,139.40717928820214,0.12998342569530305,0
R50,20.740598285469773,26.496157375575063,1303.0189304891867,0.9387360067635264,8.660485621018957,5.75555909010529,0.6645769466017675,150.45564273287007,0.10839299871189886,0
R10,20.769509568461014,26.47191061866197,988.7478647809374,0.7842601418749792,6.811238480773067,5.702401050200955,0.8372047266143792,145.16418233952598,0.11514207645038536,0
R49,21.56463759354556,29.83022412556197,1035.5065030154833,0.6704017701265089,9.98771664667797,8.26558653201641,0.8275751930513207,103.67800165415233,0.067122626105887,0
R13,21.348053718037026,34.29912706788353,682.3814860299021,0.6191180762019897,9.659178844026371,12.951073349846506,1.3408047991425251,70.6459106978762,0.06409634671842497,0
R25,21.457919075422915,25.61765107029619,1053.305620442609,0.9477616142481002,5.880446409275506,4.159731994873276,0.7073837095619023,179.12001013752635,0.16117171185390808,0
R14,24.247083563383036,33.532978554106165,885.3767264002748,0.7412604748213212,9.09092913981873,9.28589499072313,1.0214461963024701,97.39122511936431,0.08153847240702414,0
R21,21.97550645430617,27.62209582741957,1282.4969443609184,0.8957895218629243,9.77137076493912,5.6465893731134,0.5778707521133123,131.25046374892204,0.0916749086092534,0
R39,25.627333151757814,38.87523192667611,733.6342956258144,0.527935577338675,11.963381178272964,13.247898774918294,1.1073707823485703,61.32332362344087,0.044129295010466925,0
R47,21.13339318619488,24.243136594462605,1140.2033291875407,0.8807553158587361,4.286925138475523,3.1097434082677253,0.7254018458026034,265.97229770917096,0.20545152700565755,0
R50,22.891013802562767,34.8700873806576,694.074832726167,0.5733024108460127,11.02707217899099,11.979073578094834,1.0863331067078366,62.942803081359436,0.05199044692373381,0
R45,20.563111557495127,24.046093757911112,1411.9885513696986,0.9063997836287512,6.335779323602019,3.482982200415986,0.5497322464248707,222.85949040392944,0.14306050405705176,0
R44,21.96196758419462,27.372618772972636,1086.0287490705637,0.7121110046234882,8.025638247622245,5.410651188778015,0.6741708287663013,135.3199229223073,0.08872951691218642,0
R13,23.295116218027427,28.42210435288057,1094.357384003254,0.7857365126025053,6.646818781032755,5.126988134853143,0.771344654300404,164.64378224453677,0.11821241686995729,0
R39,19.108780055055835,24.940265301073204,1242.7370899942723,0.7916843825485798,9.71440391338881,5.831485246017369,0.6002926477022604,127.92726152568954,0.08149593012675191,0
R33,22.13930532903776,27.675999055562496,794.8337912426877,0.9816112697203055,5.012362546675074,5.536693726524735,1.1046075927204178,158.57468086979,0.19583804255569115,0
R11,20.5963731149448,30.72512644362985,849.7333871808905,0.6264950839946206,11.272041437507935,10.12875332868505,0.8985731098345174,75.38416105829653,0.055579558278587064,0
R01,26.379605866435345,31.717774976069727,1204.8127380992485,0.7921571559615501,8.648022720756572,5.338169109634382,0.6172704769637067,139.31655558761594,0.09159980050240298,0
R08,20.48618781897681,24.00891911766081,914.507005492083,0.8234241808343619,4.52711913506009,3.5227312986840005,0.7781397382283031,202.00639263272765,0.18188701385333264,0
R37,18.17458696587156,25.334703131468125,1349.1628168999666,0.9931053722398014,11.769553268995498,7.160116165596566,0.6083592131282026,114.6316080198271,0.08437919006288337,0
R20,25.36936992921124,36.20378138565619,576.0921181150356,0.6354788212575649,8.425036938209686,10.834411456444954,1.2859779174745385,68.37858662699878,0.0754274225642272,0
R25,24.358880241442574,27.875302796973845,1442.637932398326,0.9663642416770066,6.76418732661557,3.516422555531271,0.5198588368028975,213.27586933050586,0.1428647958749721,0
R32,24.307063744015736,33.973431677518505,963.4850506139323,0.6883694849689703,11.86757445598954,9.66636793350277,0.8145192574396846,81.18634976228553,0.0580042271924868,0
R49,21.782742671822287,31.904455937007413,831.1742901711411,0.7343465798974851,10.54495834240024,10.121713265185125,0.9598628023485604,78.82196052203174,0.06963959041400379,0
R06,22.33285907160632,29.60854448619022,1073.9876160333067,0.7671731375147315,9.22542957452021,7.275685414583901,0.788655461061529,116.41600072473179,0.08315852734203222,0
R37,20.686942097062364,31.77525226445349,684.0117671692922,0.6889252746378932,9.813730818382105,11.088310167391125,1.1298771458680734,69.69946290844551,0.07020013972132462,0
R45,18.93177165852876,27.804191983166568,821.5692075401884,0.6143214027517314,8.45557171005792,8.872420324637808,1.0492986907182213,97.16305836102484,0.0726528523223326,0
R08,20.964175488388733,24.30410586367994,884.6429896334308,0.7490825933229465,3.1996626782727144,3.339930375291207,1.0438382764442575,276.4800788659981,0.23411298897523986,0
R01,19.95923350547569,25.2642473538529,1171.7359471232369,0.7804689857676932,7.9671615489703695,5.305013848377211,0.6658599572469822,147.0706900972361,0.09796073306290075,0
R47,22.40622709589301,27.069072366118466,1170.2864747714432,0.8923341319721547,6.784822007985676,4.662845270225457,0.6872465135765284,172.48595075803408,0.13151916600345379,0
R50,21.461186331110884,30.123753157624225,800.5263600670955,0.6961220225498661,8.309259181691697,8.662566826513341,1.0425197526152643,96.34148394732284,0.08377666496234401,0
R38,25.81181447385399,31.61836351367776,991.8857010811844,0.9552356392016366,7.05819402674494,5.806549039823771,0.8226678124491293,140.52967335875533,0.1353371181894481,0
R29,21.437229786897827,23.61296902676982,1149.877114219552,0.9632938125807472,4.323661328361341,2.1757392398719944,0.5032168513292402,265.949857514708,0.22279585273295066,0
R34,18.36139910094014,29.360386389509305,651.6796160789569,0.6737067041127072,8.587251159798821,10.998987288569165,1.2808507733022734,75.88919945998461,0.07845429131811844,0
R47,22.73319649219369,28.66608955207403,519.7596161203174,0.5640229194788862,4.159917497195843,5.932893059880339,1.426204501382453,124.94469336728,0.13558512154606148,0
R40,22.93555909241542,29.94903108450329,1058.360586464192,0.7058306071787641,9.26851319604371,7.013471992087869,0.7566987114051462,114.18882015682473,0.07615359575471607,0
R19,22.101685138272316,33.32793359976779,725.0636777281235,0.6725413139111933,10.396115731600045,11.226248461495473,1.0798502778660068,69.74370971306323,0.06469159552225222,0
R05,25.929450265832777,34.632416905256754,658.3058937548316,0.6031668592028963,7.147008912294532,8.702966639423977,1.2177075397867256,92.10928681261205,0.08439430629018914,0
R09,19.547893991603797,22.63339713642552,999.9418239541868,0.7405726970281465,3.830615276058715,3.085503144821722,0.8054849997873887,261.0394810995005,0.19332995972127878,0
R48,20.527175655484708,23.8951957762834,922.5192168890534,0.6384388240736019,3.5497016386937736,3.3680201207986933,0.9488178060052574,259.8864104050514,0.17985703843789413,0
R15,22.3841807612653,29.766586679215305,951.335931536397,0.9620208795537166,7.829315813885993,7.382405917950006,0.9429183971422699,121.50945933859477,0.12287419519435995,0
R02,23.153113926111534,38.29238920501731,519.3521371524291,0.518341601445299,9.72723844320381,15.139275278905775,1.5563795796003363,53.391529382657225,0.05328764216810702,0
R46,19.66046313234982,28.9618669025107,769.645216465795,0.5152360763667971,9.746546088077286,9.301403770160881,0.9543281985337414,78.96594439821952,0.052863452520588085,0
R25,18.87898817123466,29.405678003816416,739.6202859172155,0.5911419392379791,9.636646854844372,10.526689832581756,1.092360235997437,76.75079278695432,0.061343115312024764,0
R13,20.252051761029808,25.80418031731278,1201.6806304368802,0.8395511595722448,8.342332081986438,5.552128556282973,0.6655367470052721,144.0461274649644,0.10063746579749373,0
R47,17.984863957274452,26.31283857177808,988.5653211996452,0.7788711329752187,9.631402278554216,8.327974614503628,0.8646689623843385,102.63981221102523,0.08086788511673881,0
R37,19.20286485236172,24.332969216027436,1034.148437585674,0.8229586206658006,6.267740667587716,5.1301043636657155,0.8184933990959384,164.99540941978535,0.13130068142760845,0
R22,23.59496840895663,28.617867591190663,812.5565031648448,0.6826784098370289,5.027995179412754,5.022899182234035,0.9989864753252778,161.60646026310383,0.13577547023757539,0
R15,23.056633219260757,37.21960160312905,589.1451225319171,0.6289514135224699,10.353648638543518,14.162968383868293,1.3679205155894343,56.9021745956017,0.060746837707151176,0
R15,20.180614099703096,26.257315517366106,1085.9547317421154,0.738309742063206,7.815330588404195,6.07670141766301,0.7775360682348059,138.9518612755005,0.0944694192666213,0
R20,23.27718491755475,28.2180327483822,718.2314135907803,0.5574184123696018,5.181687591735722,4.940847830827451,0.9535209800582369,138.60955545376535,0.10757468537057867,0
R11,20.50406002034702,30.25499577641209,841.9797072019443,0.6603210960797572,11.388129080312408,9.750935756065072,0.8562368486780074,73.9348580670326,0.05798328166312308,0
R05,20.796062642207232,23.889824965963747,1052.5726258590548,0.9949801161949726,3.570374734254909,3.093762323756515,0.866509135322498,294.8073253377178,0.27867666288609116,0
R37,24.57681268035698,28.485974379418412,658.0315594164805,0.5583480320708407,3.024398094728967,3.909161699061432,1.2925420452666148,217.5743863095676,0.1846145958906502,0
R31,22.742291746742616,28.759497686916237,1438.886559796513,0.9153097038938646,11.365762298230432,6.017205940173621,0.5294150785742243,126.59833296184078,0.08053218780022979,0
R09,23.15860687374444,27.05421592155464,1062.8056450007866,0.6896142924819002,4.845016290479135,3.8956090478102006,0.8040445716282524,219.36059267525874,0.14233477271006298,0
R37,23.086966305927557,30.71193897742608,541.9219259350725,0.5818279714328523,4.814645880429701,7.624972671498522,1.5837037366532143,112.55696460207925,0.1208454340947137,0
R26,20.99842723516481,32.639014323091416,836.2095273280642,0.6580982911482474,11.170795174162643,11.640587087926605,1.0420553690618695,74.85675945989637,0.05891239440773097,0
R40,22.036836758379103,29.59163314344546,761.3996440230301,0.7313398928348032,6.392499864824169,7.554796385066357,1.181821907676201,119.10827690631059,0.114405930121192,0
R25,17.421877486134004,23.953844504482408,852.6209113457819,0.695741055100751,6.198262066365563,6.5319670183484035,1.0538384709148823,137.55806098817115,0.11224776359104616,0
R03,23.01875623267221,35.01703157991186,608.3282745681486,0.6674528073285431,8.64937247764276,11.998275347239648,1.3871844897711672,70.33207046413824,0.07716777246601432,0
R30,19.81721912541306,30.13266345093853,823.9529912509382,0.8942986056122654,11.04503324745862,10.315444325525469,0.9339441624495767,74.59941249525198,0.08096839417102134,0
R33,21.30494653245409,24.106181696500432,1106.7462843024668,0.7849448424356582,3.3017919126220145,2.801235164046343,0.8483984570129466,335.19564939014555,0.23773298354599182,0
R38,22.110311752837223,31.15663870462862,803.5773293466934,0.6894107827784579,7.828332163361352,9.046326951791396,1.1555880311429017,102.64987644592371,0.08806611272897709,0
R08,23.73921184021132,28.525759798498576,846.8325490560707,0.6146256976163207,4.349256846138964,4.786547958287258,1.1005438693593133,194.7074130165118,0.14131740648105257,0
R36,18.442559502191443,28.551612457378788,673.8163912972252,0.6258995294534764,7.884519990128366,10.109052955187344,1.2821393018020317,85.46067384455385,0.0793833397895014,0
R47,23.735698073326365,26.88932430186045,1235.018620307993,0.8074751315763272,5.591366548281535,3.153626228534087,0.564017079063316,220.87956667544302,0.14441463005577745,0
R43,22.43372207396588,31.23254805628037,1062.1938021654778,0.7825665917946045,11.38906454235251,8.79882598231449,0.7725679268560028,93.26435882556447,0.06871210439491975,0
R42,21.34145258588837,34.639481635869984,587.6654284649223,0.687217684860211,9.941220016677642,13.298029049981615,1.337665701762209,59.11401492764872,0.06912810336229529,0
R26,22.111449824577388,32.42578788667884,864.119672748794,0.5623313406016335,10.550082778013408,10.314338062101452,0.9776547046243795,81.90643532671017,0.05330113065781282,0
R40,23.232431633936123,29.959258097233604,962.3413936777832,0.6896528491927745,8.471049544148329,6.726826463297481,0.7940959887248292,113.60356100650526,0.0814129164985437,0
R26,21.540240857107225,27.438293490532207,859.8153606768706,0.6990843467954717,6.001492545220298,5.898052633424982,0.9827643022105063,143.26692138635477,0.11648508125736749,0
R18,22.94337621039568,26.991768404158464,1217.8874133583292,0.9592273624696506,7.327532802801662,4.048392193762783,0.5524904906894298,166.20702303682262,0.13090727647140557,0
R06,20.18619301171649,22.656549305327086,934.028940705492,0.6557365855663787,3.3049124422193548,2.470356293610596,0.7474801032706551,282.6183619189202,0.1984126953529911,0
R50,21.46222261889034,28.676072643194797,924.0845470158798,0.5890179834348757,8.971836348150395,7.213850024304456,0.8040550166512611,102.99837303724182,0.0656518867016902,0
R28,20.258270704707343,29.60691904667031,615.7292421340511,0.592231435709428,7.815627470402927,9.348648341962967,1.1961481502752596,78.78180535929609,0.07577528969390555,0
R19,24.17221105353931,29.12570889906076,954.3365858565206,0.7341159142206897,6.144482991443997,4.953497845521451,0.8061699987483151,155.3160106693118,0.11947561987606173,0
R19,16.698060383213978,20.02744513499153,1032.1417844518537,0.8877638083475052,3.5913777548551717,3.329384751777553,0.9270494442631575,287.3943803479054,0.24719310218685303,0
R50,20.86456193044862,28.42972442738929,778.8621129749088,0.8826781405331203,7.473107539391241,7.565162496940669,1.0123181631020564,104.22198648547146,0.11811393531813451,0
R03,21.276218057533992,27.32995188835656,835.6414648885659,0.6353723365717769,6.359783846517777,6.053733830822569,0.9518772928324,131.39463306541643,0.09990470618269007,0
R28,18.75495273960449,26.958396050678477,1051.4793068156555,0.9334968800057616,10.558099735109137,8.203443311073986,0.7769810398546296,99.58982517650811,0.08841523602032088,0
R23,20.95095946744045,37.26681909345453,450.3484623498793,0.509855268877182,9.047034692388555,16.31585962601408,1.8034483320530348,49.77857139519605,0.056356064303161466,0
R33,22.02600101299025,27.213850545155434,1242.6438555179432,0.8604065481552533,8.010494263050294,5.187849532165185,0.6476316394226738,155.12698901113254,0.10740992002503744,0
R46,20.68553336376501,29.203283111658543,932.2484315271432,0.6985917648092275,10.471978781102925,8.517749747893532,0.8133849319160318,89.02313984912004,0.06671057871792696,0
R48,22.660638136485236,25.76380870659764,1134.0600782511,0.8166203874554803,3.782325134553144,3.103170570112404,0.8204399303919234,299.83146289857007,0.2159043335527416,0
R18,20.591312618914483,28.93628693819491,975.470922748892,0.9087217808692204,11.034045399692774,8.344974319280428,0.7562932738624386,88.4055563860606,0.08235617563205988,0
R23,20.745378916645397,24.057858671418632,985.0328248892324,0.9153272532826248,3.3080529973847623,3.3124797547732356,1.001338176078791,297.7681511354162,0.27669667142765014,0
R44,22.332830297525778,24.676534373945643,1405.687128588559,0.9872736325994348,4.975594725728628,2.343704076419865,0.47103998730054364,282.5164037818031,0.19842324124476557,0
R46,25.40285848705234,33.696166691804656,702.0668429505113,0.5910535694107917,7.239589074244329,8.293308204752314,1.1455495774279112,96.97606255694744,0.08164186714872157,0
R02,19.42310524048535,31.616150589285866,573.27278995989,0.6289438427166012,8.701303978435325,12.193045348800517,1.401289436505019,65.88354933704734,0.07228156196764642,0
R23,21.983526865875845,29.226134654658072,1115.174684446694,0.911291937955837,9.148654708009332,7.242607788782227,0.7916582295363681,121.89493647305292,0.09960939253265645,0
R34,22.51205946862775,28.2902789763883,1208.669168024715,0.8257101941759322,7.9876020226421405,5.77821950776055,0.7233985232841169,151.31815087914347,0.1033739778015134,0
R12,21.353469421407887,29.32451896729829,940.3730591532124,0.7471369250691358,8.697882570217029,7.971049545890402,0.9164356360920045,108.11517073973882,0.08589871374298093,0
R46,22.373533528954155,25.37287873254574,810.8158804708236,0.5831416843780397,3.422693700975495,2.9993452035915844,0.8763113108066746,236.8940814773272,0.17037507160276705,0
R26,22.46097442920701,25.41494836269588,1056.0951176100093,0.9185394953515148,3.614247348186824,2.9539739334888715,0.8173137167744773,292.2033319440147,0.2541440601214863,0
R40,22.19064161389544,28.87523713416395,982.2649971042326,0.7380252010995498,8.097641762672074,6.684595520268509,0.825499042336335,121.30259968182429,0.09114075711544134,0
R33,22.47199951335466,28.65679387696537,715.7274715449855,0.7699213894540967,5.429201001529754,6.18479436361071,1.1391721105680295,131.82924547153792,0.1418111779683899,0
R45,19.463956976713863,22.469859346589416,957.2709643887516,0.8116662754524954,4.392049267949126,3.005902369875553,0.684396323103899,217.9554249025423,0.18480354520966114,0
R01,23.41550387091095,29.292552322593345,969.0263667834382,0.844201198213868,7.459421845855786,5.877048451682395,0.7878691637405509,129.90636363082186,0.11317247042180338,0
R37,21.384428766640376,24.10957764571644,791.2149295080686,0.9838496941035432,3.021054515632004,2.7251488790760625,0.9020522022939933,261.9002488747035,0.32566432979370513,0
R49,22.35540200186651,24.68864184026757,1128.021788905251,0.9751186769104012,4.231367678270653,2.333239838401063,0.551415054376615,266.58562305941473,0.23044999892538984,0
R24,23.675394876800976,31.17564248916954,1153.1882871307323,0.8194746926671309,9.825531725511134,7.500247612368565,0.7633426690684666,117.36650181858145,0.08340257968323857,0
R08,23.63696946927708,29.473328201574937,727.5599313931284,0.7447124818215702,5.247012079732674,5.836358732297857,1.1123204299150784,138.66176031944573,0.1419307732677284,0
R14,21.607994737515337,25.08333694287539,825.7668590620237,0.8655118357291408,4.08470320907818,3.475342205360054,0.8508187810649664,202.16079768703187,0.2118909970755173,0
R29,23.876567611951995,27.85069175938076,1373.8518607715944,0.9310213254946568,7.267927949917174,3.974124147428764,0.5468029092767841,189.02937264082962,0.12809996630542642,0
R17,24.03777399044496,32.32456581562057,851.9407495789367,0.682348624728653,8.851506153989053,8.286791825175612,0.9362013290180062,96.24811131097704,0.07708842007878436,0
R43,22.825140793288245,28.45502354162855,734.9964865789948,0.8623833857643808,6.058874673912595,5.629882748340304,0.9291961051085309,121.30907571725055,0.14233392043534146,0
R29,24.02027399845089,30.701449175545463,1056.7331665680586,0.8689278834532626,8.954896575724874,6.681175177094573,0.7460918303854057,118.0061832799581,0.09703382681255872,0
R02,22.16456797855085,26.06884547926061,763.94991007231,0.9350494369504648,3.2196070340088423,3.9042775007097603,1.2126565321384615,237.28048237026303,0.29042346692422366,0
R32,21.95144544021612,42.769049974102096,432.071760600744,0.5350148528737355,11.393309184827276,20.817604533885977,1.8271780565394684,37.923289326348105,0.04695868813831777,1
R16,18.636359349733542,23.94967624574399,1403.3608197892777,0.9920417345996476,10.863094027677048,5.313316896010448,0.48911634958448774,129.18610629842544,0.0913222082099371,0
R05,23.572349840378404,36.374728059920656,588.8883678368196,0.5016731810214896,9.590446264661807,12.802378219542252,1.3349095408328957,61.40364604374183,0.05230968061100756,0
