rack_id,inlet_temp,outlet_temp,airflow,fan_speed,load_kw,delta_temp,cooling_efficiency,airflow_per_kw,fan_speed_per_kw,thermal_risk_flag,risk_score,risk_level,contributing_factors,primary_driver,recommended_action
R16,19.33985186897043,39.290976046032405,478.8722116816646,0.5879626263386727,11.950117163497389,19.95112417706197,1.6695337714348373,40.07259553441192,0.0492014110233707,0,60,High,"['High thermal rise per kW', 'Excessive temperature rise', 'Insufficient airflow per load']",Excessive temperature rise,Check rack heat load and cooling delivery for the affected rack.
R08,21.50922376799426,29.32039376006232,1039.859423997769,0.8288064461501716,10.6430106944476,7.811169992068059,0.7339248466736112,97.70350268841295,0.0778733076518052,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R22,22.55338159866004,26.74774407322496,1099.438605827654,0.9865052773762228,5.195906790411752,4.194362474564919,0.8072435945742851,211.59706095122783,0.1898620042985888,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R34,21.25376162069928,25.986046675331504,1098.2210326101858,0.8225516810152824,6.150705669252082,4.732285054632225,0.7693889626826617,178.55203803691816,0.1337328959061219,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R48,21.75173522223668,28.68020313379173,674.1934180073334,0.5121579832157269,5.526951261967702,6.92846791155505,1.2535786156160855,121.9828773679664,0.0926655508507937,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R31,24.091142336692634,33.652793143189186,959.4504146496762,0.92650472773368,11.672579793803276,9.561650806496552,0.819154889099377,82.19694631336151,0.079374460839029,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R03,23.26014987720201,27.14435394204586,1205.6832786913062,0.7784006312291751,4.525434720174832,3.88420406484385,0.8583051806111989,266.42374782609323,0.1720057142265225,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R24,20.28951896224038,24.07484901253962,908.1975040867792,0.8355717584120252,4.880268458538241,3.78533005029924,0.7756397178677008,186.09580841763903,0.1712143021456445,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R26,19.244661264085817,25.46764314858348,1155.6569157280137,0.848507870497634,9.66691755978784,6.22298188449766,0.6437400387465635,119.54761262631236,0.0877743981211996,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R26,23.03009537261209,30.71825507287277,1428.8633897852358,0.9335361592900518,10.291020552112627,7.688159700260677,0.7470745647944884,138.84564534193908,0.0907136619310713,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R45,22.13670250220766,28.28075327074217,598.3491811068441,0.5354704584999639,4.7484655816083805,6.1440507685345125,1.29390234865163,126.00895401334544,0.1127670505971302,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R32,18.423006990039006,29.4093476902472,607.3099773504559,0.517971136898371,8.204521268965566,10.986340700208192,1.3390593235177706,74.02137887650649,0.0631324022350517,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R22,18.016924426937173,25.988781574113347,541.5509939306331,0.5194173672147115,5.252262244642776,7.971857147176173,1.5177949568887843,103.1081405889446,0.0988940275677416,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R08,26.778071914784924,37.76487301601461,789.257746330039,0.6079105137484215,9.929941977887498,10.986801101229688,1.1064315507276534,79.48261410666834,0.0612199462093683,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R40,24.096039487989906,30.14682078036049,1198.394078512273,0.9879260397312672,9.534822003503956,6.050781292370584,0.6345982431708719,125.6860461655052,0.1036124260492974,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R19,20.45636184448649,33.85848603269944,442.3184209401746,0.5392281906711329,6.950742786350725,13.402124188212948,1.928157119341388,63.63613710591647,0.0775784987656316,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R01,22.542123497484525,33.95994498370855,542.4681110250818,0.6198936795787016,6.98117006757994,11.417821486224028,1.6355168797917676,77.70446870278455,0.088795097895902,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R05,24.533822298373245,33.78376738940876,708.5115962355726,0.709800031213895,8.505486716109171,9.249945091035514,1.0875268400003917,83.30053527609067,0.0834520180802295,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R29,22.88763885629245,30.705848592513625,435.4420307415109,0.5230013210108764,4.044653764562247,7.818209736221171,1.9329737948700128,107.6586664986487,0.1293068211655642,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R12,21.037503732352988,21.97064835793173,1274.4984236781706,0.8816822115019555,3.154449916485752,0.9331446255787412,0.2958184945977271,404.0319096579727,0.2795042669386245,0,0,Low,[],No elevated thermal risk detected,Continue normal monitoring.
R37,21.743175706920585,26.496246036095137,1056.8264944316156,0.8079250490261083,6.586542609576361,4.753070329174552,0.7216335809114677,160.45238861661136,0.1226629958867104,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R19,21.595084948336897,26.51502715031144,1231.7391506977349,0.9282449205941612,7.528226327220789,4.919942201974543,0.6535327164892567,163.61611582318866,0.1233019412869914,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R32,20.76973264445734,32.30727219019007,874.8103492968959,0.7877370889379395,11.462072172824618,11.53753954573273,1.0065840950720095,76.3221811995723,0.0687255390701152,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R43,21.02713446789528,29.5720277029638,1087.364565498526,0.6930513189003871,11.473183278988726,8.544893235068521,0.7447709173021847,94.77444394092944,0.0604061926012807,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R08,21.943157084801868,26.82353023515651,901.7650403887308,0.8408068344863948,6.468569588690086,4.880373150354643,0.754474862400443,139.40717928820214,0.129983425695303,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R50,20.740598285469773,26.496157375575063,1303.0189304891867,0.9387360067635264,8.660485621018957,5.75555909010529,0.6645769466017675,150.45564273287007,0.1083929987118988,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R10,20.76950956846101,26.47191061866197,988.7478647809374,0.7842601418749792,6.811238480773067,5.702401050200955,0.8372047266143792,145.16418233952598,0.1151420764503853,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R49,21.56463759354556,29.83022412556197,1035.5065030154833,0.6704017701265089,9.98771664667797,8.26558653201641,0.8275751930513207,103.67800165415233,0.067122626105887,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R13,21.348053718037026,34.29912706788353,682.3814860299021,0.6191180762019897,9.659178844026371,12.951073349846506,1.3408047991425251,70.6459106978762,0.0640963467184249,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R25,21.457919075422915,25.61765107029619,1053.305620442609,0.9477616142481002,5.880446409275506,4.159731994873276,0.7073837095619023,179.12001013752635,0.161171711853908,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R14,24.24708356338304,33.532978554106165,885.3767264002748,0.7412604748213212,9.09092913981873,9.28589499072313,1.02144619630247,97.39122511936432,0.0815384724070241,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R21,21.97550645430617,27.62209582741957,1282.4969443609184,0.8957895218629243,9.77137076493912,5.6465893731134,0.5778707521133123,131.25046374892204,0.0916749086092534,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R39,25.627333151757814,38.87523192667611,733.6342956258144,0.527935577338675,11.963381178272964,13.247898774918294,1.1073707823485703,61.32332362344087,0.0441292950104669,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R47,21.13339318619488,24.243136594462605,1140.2033291875407,0.8807553158587361,4.286925138475523,3.1097434082677253,0.7254018458026034,265.97229770917096,0.2054515270056575,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R50,22.891013802562767,34.8700873806576,694.074832726167,0.5733024108460127,11.02707217899099,11.979073578094834,1.0863331067078366,62.94280308135944,0.0519904469237338,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R45,20.563111557495127,24.046093757911112,1411.9885513696986,0.9063997836287512,6.335779323602019,3.482982200415986,0.5497322464248707,222.85949040392944,0.1430605040570517,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R44,21.96196758419462,27.37261877297264,1086.0287490705637,0.7121110046234882,8.025638247622245,5.410651188778015,0.6741708287663013,135.3199229223073,0.0887295169121864,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R13,23.295116218027427,28.42210435288057,1094.357384003254,0.7857365126025053,6.646818781032755,5.126988134853143,0.771344654300404,164.64378224453677,0.1182124168699572,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R39,19.108780055055835,24.940265301073204,1242.7370899942723,0.7916843825485798,9.71440391338881,5.831485246017369,0.6002926477022604,127.92726152568954,0.0814959301267519,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R33,22.13930532903776,27.675999055562496,794.8337912426877,0.9816112697203055,5.012362546675074,5.536693726524735,1.1046075927204178,158.57468086979,0.1958380425556911,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R11,20.5963731149448,30.72512644362985,849.7333871808905,0.6264950839946206,11.272041437507935,10.12875332868505,0.8985731098345174,75.38416105829653,0.055579558278587,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R01,26.379605866435345,31.717774976069727,1204.8127380992485,0.7921571559615501,8.648022720756572,5.338169109634382,0.6172704769637067,139.31655558761594,0.0915998005024029,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R08,20.48618781897681,24.00891911766081,914.507005492083,0.8234241808343619,4.52711913506009,3.5227312986840005,0.7781397382283031,202.00639263272765,0.1818870138533326,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R37,18.17458696587156,25.334703131468125,1349.1628168999666,0.9931053722398014,11.769553268995498,7.160116165596566,0.6083592131282026,114.6316080198271,0.0843791900628833,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R20,25.36936992921124,36.20378138565619,576.0921181150356,0.6354788212575649,8.425036938209686,10.834411456444954,1.2859779174745385,68.37858662699878,0.0754274225642272,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R25,24.358880241442574,27.875302796973845,1442.637932398326,0.9663642416770066,6.76418732661557,3.516422555531271,0.5198588368028975,213.27586933050583,0.1428647958749721,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R32,24.307063744015736,33.973431677518505,963.4850506139323,0.6883694849689703,11.86757445598954,9.66636793350277,0.8145192574396846,81.18634976228553,0.0580042271924868,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R49,21.782742671822287,31.904455937007413,831.1742901711411,0.7343465798974851,10.54495834240024,10.121713265185123,0.9598628023485604,78.82196052203174,0.0696395904140037,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R06,22.33285907160632,29.60854448619022,1073.9876160333067,0.7671731375147315,9.22542957452021,7.275685414583901,0.788655461061529,116.4160007247318,0.0831585273420322,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R37,20.686942097062364,31.77525226445349,684.0117671692922,0.6889252746378932,9.813730818382105,11.088310167391125,1.1298771458680734,69.69946290844551,0.0702001397213246,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R45,18.93177165852876,27.804191983166568,821.5692075401884,0.6143214027517314,8.45557171005792,8.872420324637808,1.0492986907182211,97.16305836102484,0.0726528523223326,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R08,20.964175488388733,24.30410586367994,884.6429896334308,0.7490825933229465,3.1996626782727144,3.339930375291207,1.0438382764442575,276.4800788659981,0.2341129889752398,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R01,19.95923350547569,25.2642473538529,1171.7359471232369,0.7804689857676932,7.9671615489703695,5.305013848377211,0.6658599572469822,147.0706900972361,0.0979607330629007,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R47,22.40622709589301,27.069072366118466,1170.2864747714432,0.8923341319721547,6.784822007985676,4.662845270225457,0.6872465135765284,172.48595075803408,0.1315191660034537,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R50,21.461186331110884,30.123753157624225,800.5263600670955,0.6961220225498661,8.309259181691697,8.662566826513341,1.0425197526152643,96.34148394732284,0.083776664962344,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R38,25.81181447385399,31.61836351367776,991.8857010811844,0.9552356392016366,7.05819402674494,5.806549039823771,0.8226678124491293,140.52967335875533,0.1353371181894481,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R29,21.437229786897827,23.61296902676982,1149.877114219552,0.9632938125807472,4.323661328361341,2.1757392398719944,0.5032168513292402,265.949857514708,0.2227958527329506,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R34,18.36139910094014,29.360386389509305,651.6796160789569,0.6737067041127072,8.587251159798821,10.998987288569165,1.2808507733022734,75.88919945998461,0.0784542913181184,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R47,22.73319649219369,28.66608955207403,519.7596161203174,0.5640229194788862,4.159917497195843,5.932893059880339,1.426204501382453,124.94469336728,0.1355851215460614,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R40,22.93555909241542,29.94903108450329,1058.360586464192,0.7058306071787641,9.26851319604371,7.013471992087869,0.7566987114051462,114.18882015682472,0.076153595754716,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R19,22.10168513827232,33.32793359976779,725.0636777281235,0.6725413139111933,10.396115731600045,11.226248461495471,1.0798502778660068,69.74370971306323,0.0646915955222522,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R05,25.929450265832777,34.632416905256754,658.3058937548316,0.6031668592028963,7.147008912294532,8.702966639423977,1.2177075397867256,92.10928681261204,0.0843943062901891,0,40,Medium,"['High thermal rise per kW', 'Insufficient airflow per load']",High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
R09,19.5478939916038,22.63339713642552,999.9418239541868,0.7405726970281465,3.830615276058715,3.085503144821722,0.8054849997873887,261.0394810995005,0.1933299597212787,0,30,Medium,['High thermal rise per kW'],High thermal rise per kW,Review cooling efficiency and consider increasing airflow or reducing load.
